provided by Gürkan Korkmaz,http://orcid.org/0000-0003-1911-027X
Sequence,TotalCDS,Uncounted,%Uncounted,TGA,TAG,TAA,%TGA,%TAG,%TAA,CDSGC,OffTGA,OffTAG,OffTAA,%OffTGA,%OffTAG,%OffTAA,CDS Gs,CDS Cs,CDS As,CDS Ts
00097GCF_001266775.1_Austrofundulus_limnaeus-1.0_CDS.fna,43118,12219,0.2833851291803887,16238,5689,8972,0.5255186251982265,0.18411599080876404,0.2903653839930095,0.534471099373044,1279150,241135,427623,0.6566788575230452,0.12379178072065006,0.21952936175630472,17860771,17948922,17293118,13897431
00098GCF_001431845.1_ASM143184v1_CDS.fna,31416,1682,0.05353959765724472,13595,6518,9621,0.45722069011905564,0.21921033160691464,0.32356897827402975,0.5045106216394813,1258473,353007,526691,0.5885745340293176,0.16509764653996337,0.24632781943071905,15956813,15272229,17060209,13610421
00099GCF_001443285.1_P_latipinna-1.0_CDS.fna,47837,2262,0.047285573928130945,23526,9572,12477,0.516204059243006,0.21002742731760835,0.27376851343938563,0.5400002468901504,1885487,371696,619102,0.6555285724467499,0.12922780600670658,0.21524362154654356,27450413,27317289,26085101,20568821
00100GCF_001443325.1_P_mexicana-1.0_CDS.fna,48134,2179,0.045269456101716045,23695,9652,12608,0.5156130997715156,0.21003155260581002,0.27435534762267433,0.5403464452439342,1881544,371670,619559,0.654957422671405,0.12937673808546654,0.21566583924312852,27538225,27426205,26156583,20599708
00101GCF_001447265.1_Sturnus_vulgaris-1.0_CDS.fna,26840,1055,0.0393070044709389,12396,5438,7951,0.48074461896451426,0.21089780880356795,0.3083575722319178,0.504785926991387,1185635,289195,450346,0.6158579786990903,0.1502174346657137,0.23392458663519594,14437371,13688209,15342728,12249529
00102GCF_001447785.1_Gekko_japonicus_V1.1_CDS.fna,25888,3210,0.12399567367119901,10424,4868,7386,0.45965252667783757,0.21465737719375605,0.3256900961284064,0.5018654637532309,811718,239898,324705,0.5897737519081667,0.17430381429913516,0.23592243379269806,10412860,9980949,11095603,9146596
00103GCF_001465895.1_Nfu_20140520_CDS.fna,38628,3227,0.08354043698871286,18033,7437,9931,0.509392390045479,0.2100788113330132,0.28052879862150787,0.5283185227751392,1573953,343513,536358,0.6414286436191022,0.1399908876920268,0.21858046868887093,21173576,20976520,20847054,16784448
00104GCF_001515605.1_SAMN03320099.WGS_v1.1_CDS.fna,69683,3781,0.054260006027295034,32495,12737,20670,0.49308063488209763,0.19327182786561864,0.31364753725228367,0.5087107154755857,2690219,646520,1022254,0.6171652489462589,0.14831865983726059,0.2345160912164805,32964590,31979380,34576282,28143601
00105GCF_001515625.1_SAMN03320098_v1.1_CDS.fna,70364,5030,0.07148541868000682,32097,12487,20750,0.4912755992285793,0.19112560075917592,0.3175988000122448,0.508777775179667,2577816,621104,984005,0.6162711499728061,0.148485569308558,0.23524328071863587,31642393,30652051,33126511,27018442
00106GCF_001515645.1_SAMN03320097.WGS_v1.1_CDS.fna,69531,5631,0.08098545972300125,30961,12450,20489,0.4845226917057903,0.19483568075117372,0.320641627543036,0.5070157846045782,2446828,593383,940064,0.6147384288774017,0.14908090521383574,0.23618066590876258,29816677,28913250,31394610,25709977
00107GCF_001522545.1_Parus_major1.0.3_CDS.fna,39110,1517,0.038788033750958836,18169,8029,11395,0.483308062671242,0.2135769957172878,0.30311494161147023,0.5050621221083927,1809308,451096,699055,0.611364441946991,0.15242515608427082,0.23621040196873822,22185979,21125246,23586085,18856943
00108GCF_001522545.2_Parus_major1.1_CDS.fna,39961,1516,0.037936988563849756,18632,8101,11712,0.4846403953700091,0.21071660814150084,0.30464299648849,0.505193347139823,1845137,460209,711942,0.6115216711165788,0.1525240547140346,0.23595427416938655,22632476,21558238,24058417,19223743
00109GCF_001527695.1_P.Mucros_1.0_CDS.fna,24776,4294,0.17331288343558282,8985,4066,7431,0.43867786348989357,0.19851576994434136,0.36280636656576504,0.47419686094305546,733261,237658,342242,0.5583938298502621,0.1809816161156172,0.2606245540341207,8499193,8139150,9997174,8451900
00110GCF_001527695.2_P.Mucros_1.0_CDS.fna,24776,4294,0.17331288343558282,8985,4066,7431,0.43867786348989357,0.19851576994434136,0.36280636656576504,0.47419686094305546,733261,237658,342242,0.5583938298502621,0.1809816161156172,0.2606245540341207,8499193,8139150,9997174,8451900
00111GCF_001577835.1_Coturnix_japonica_2.0_CDS.fna,39303,1287,0.0327455919395466,17966,8372,11678,0.4725904882154882,0.22022306397306396,0.3071864478114478,0.4949949688460526,1907778,524516,774703,0.5948798829559242,0.16355362976641388,0.24156648727766195,22369473,20909532,24559822,19594395
00112GCF_001604755.1_Lepidothrix_coronata-1.0_CDS.fna,36992,1431,0.03868403979238754,17041,7663,10857,0.47920474677315034,0.2154888782655156,0.30530637496133406,0.502079807887652,1628550,430062,659204,0.5992127502376908,0.1582380852861268,0.24254916447618236,20051086,19021332,21623950,17124762
00113GCF_001624265.1_ASM162426v1_CDS.fna,41896,1736,0.041435936604926484,20437,9817,9906,0.5088894422310757,0.24444721115537849,0.2466633466135458,0.5461964214558814,1596785,340866,432268,0.6737719727973825,0.14383023217249197,0.18239779503012551,23032972,22471215,20827027,16979817
00114GCF_001640805.1_ASM164080v1_CDS.fna,45812,1776,0.03876713524840653,22952,8914,12170,0.5212099191570533,0.20242528840039967,0.276364792442547,0.52941799340779,1836732,382552,567742,0.6590293739635009,0.1372617262989294,0.20370889973756973,23900571,23742479,23559383,18788936
00115GCF_001642345.1_ASM164234v2_CDS.fna,31178,6993,0.22429277054333183,10577,4397,9211,0.4373371924746744,0.18180690510647096,0.38085590241885464,0.4606155441886692,943680,252242,430482,0.5802248395847526,0.1550918467982125,0.2646833136170349,9534422,8732526,11754868,9635873
00116GCF_001649575.1_ASM164957v1_CDS.fna,39038,1915,0.049054767149956456,19272,7310,10541,0.519139078199499,0.19691296500821592,0.2839479567922851,0.5383092559957897,1641061,309314,544768,0.6577021838026919,0.12396644200352444,0.21833137419378368,23510849,23404592,22419945,17817938
00117GCF_001660625.1_IpCoco_1.2_CDS.fna,48984,2427,0.049546790788829,22161,9182,15214,0.475997164765771,0.197220611293683,0.326782223940546,0.5151642269900071,2055269,522068,830217,0.6031508231417609,0.15320901737727413,0.24364015948096493,26362477,25476846,26972016,21815452
00118GCF_001663975.1_Xenopus_laevis_v2_CDS.fna,58267,3344,0.05739097602416462,22055,10596,22272,0.4015621870618866,0.19292463995047612,0.4055131729876372,0.45681312004963864,2560927,853945,1446416,0.5268000990683951,0.17566229361436722,0.2975376073172377,27663485,26054220,35447917,28426677
00119GCF_001682695.1_Pygocentrus_nattereri-1.0.2_CDS.fna,45447,2726,0.05998195700486281,21379,8797,12545,0.500433042297699,0.20591746447882775,0.2936494932234732,0.5211432059423244,1929065,471168,688440,0.6245610979213403,0.1525470647103141,0.22289183736834556,24329503,23505779,24189112,19764737
00120GCF_001715985.1_ASM171598v1_CDS.fna,27314,2531,0.09266310317053526,11591,5461,7731,0.46769963281281524,0.22035266109833354,0.31194770608885125,0.4962482613692115,1079889,287178,438004,0.5982529219072269,0.15909512700608452,0.24265195108668855,12943469,12218150,14217972,11324101
00121GCF_001723895.1_CroPor_comp1_CDS.fna,28967,990,0.03417682190078365,12261,5965,9751,0.4382528505558137,0.2132108517710977,0.34853629767308864,0.48036287017680784,1321220,425614,596721,0.5637674387842402,0.18161041665333222,0.2546221445624276,14904529,13966527,17354426,13877115
00122GCF_001723915.1_GavGan_comp1_CDS.fna,27650,1035,0.03743218806509946,11528,5604,9483,0.4331392072139771,0.21055795603982716,0.35630283674619573,0.47726641682787074,1260820,410834,578364,0.5603599615647519,0.18259142815746363,0.2570486102777844,14080281,13198512,16614396,13263133
00123GCF_001858045.1_ASM185804v2_CDS.fna,58633,1774,0.030255999181348386,27882,11902,17075,0.4903709175328444,0.2093248210485587,0.3003042614185969,0.5151567751186645,2468589,566753,887618,0.6292669310928483,0.14447075677549606,0.22626231213165568,30893067,30324845,31973874,25641771
00124GCF_001891065.1_H_comes_QL1_v1_CDS.fna,42432,1953,0.04602658371040724,21501,8255,10723,0.5311643074186615,0.20393290348081722,0.2649027891005213,0.5508423575742657,1533294,285507,423365,0.6838449963116022,0.12733535340380686,0.18881965028459088,24224595,24533327,22113067,17644212
00125GCF_001952655.1_M_albus_1.0_CDS.fna,40814,1872,0.04586661439702063,19332,8492,11118,0.4964305890811977,0.21806789584510297,0.28550151507369936,0.5195000128775836,1687695,398723,543191,0.6418045420440833,0.1516282458722951,0.20656721208362155,20864986,20525311,21088975,17194060
00126GCF_001970005.1_Flounder_ref_guided_V1.0_CDS.fna,37737,4052,0.10737472507088534,17663,7070,8952,0.5243580228588393,0.20988570580377022,0.26575627133739055,0.5381151918966384,1332381,254388,392496,0.6731695856795326,0.12852649847291797,0.19830391584754947,18416648,18333618,17611396,13932760
00127GCF_002021735.1_Okis_V1_CDS.fna,59487,4735,0.07959722292265536,27258,13437,14057,0.4978448275862069,0.2454156925774401,0.25673947983635304,0.5486424280857136,1907090,489426,562168,0.644573736161077,0.16542016653349936,0.19000609730542362,27304885,27446648,25194403,19848630
00128GCF_002078875.1_NumMel1.0_CDS.fna,44026,2176,0.04942533957207105,19789,9250,12811,0.47285543608124253,0.22102747909199522,0.30611708482676225,0.4980591745934113,1981395,573591,826043,0.5860331277844704,0.16964983145663642,0.2443170407588932,24067162,22625531,26072528,20984067
00129GCF_002109545.1_ASM210954v1_CDS.fna,37843,3349,0.08849721216605448,17429,7537,9528,0.5052762799327419,0.21850176842349395,0.2762219516437641,0.5370643510389225,1352917,268646,405902,0.667294873154407,0.1325033970993334,0.2002017297462595,18766041,18759671,18014793,14331405
00130GCF_002163495.1_Omyk_1.0_CDS.fna,80774,14725,0.1822987595018199,32100,16581,17368,0.48600281609108387,0.251040893881815,0.2629562900271011,0.544396225056525,2612997,669304,782426,0.6428468627782382,0.1646614889511645,0.19249164827059725,36371360,36263519,34178129,26609811
00131GCF_002197715.1_LonStrDom1_CDS.fna,31747,1319,0.041547232809399315,14425,6602,9401,0.4740699355856448,0.21697121072696202,0.3089588536873932,0.5071335879967359,1476136,377255,570791,0.6089212773628383,0.1556215663675417,0.23545715626962002,18251347,17412284,19366657,15293650
00132GCF_900067755.1_pvi1.1_CDS.fna,39283,1919,0.048850647862943256,17000,7894,12470,0.4549834064875281,0.21127288298897334,0.33374371052349855,0.48316158615028476,1580111,495017,670712,0.5754563266614223,0.18027889461876875,0.24426477871980887,18433420,17505108,21189280,17254198
00133GCF_900080235.1_BallGen_V1_CDS.fna,37260,3161,0.08483628556092324,17700,6898,9501,0.5190768057714302,0.20229332238482067,0.2786298718437491,0.5342909591561327,1292272,254479,409321,0.6606464383724117,0.13009694939654573,0.2092566122310426,17705645,17531798,17129190,13585153
