provided by Gürkan Korkmaz,http://orcid.org/0000-0003-1911-027X
Sequence,TotalCDS,Uncounted,%Uncounted,TGA,TAG,TAA,%TGA,%TAG,%TAA,CDSGC,OffTGA,OffTAG,OffTAA,%OffTGA,%OffTAG,%OffTAA,CDS Gs,CDS Cs,CDS As,CDS Ts
00099GCF_000754195.2_ASM75419v2_CDS.fna,24239,767,0.03164321960476917,6006,8085,9381,0.25587934560327197,0.3444529652351738,0.3996676891615542,0.5390209652534028,732372,224537,367365,0.5530366072278093,0.1695547900207963,0.27740860275139434,13319374,13413146,12739190,10122873
00100GCF_000764305.1_Hazt_2.0_CDS.fna,23768,2643,0.11119993268259845,9310,4695,7120,0.4407100591715976,0.22224852071005918,0.3370414201183432,0.5247176949789933,726327,205960,308641,0.5853095425359086,0.16597256246937775,0.24871789499471364,9870080,10443271,9908452,8491111
00101GCF_000789215.1_ASM78921v2_CDS.fna,20441,2625,0.12841837483489066,4457,3574,9785,0.2501683879658734,0.20060619667714413,0.5492254153569824,0.4555156505755072,683505,286669,550911,0.4493535864202198,0.18846349809510973,0.36218291548467046,8469327,8300207,11117221,8927642
00102GCF_000806345.1_ASM80634v1_CDS.fna,21116,1112,0.05266148891835575,5178,4135,10691,0.25884823035392923,0.20670865826834633,0.5344431113777245,0.4586940106318877,815099,319369,619391,0.4647460257637587,0.18209502588292445,0.3531589483533169,10070121,9810626,13018428,10442893
00103GCF_000806365.1_ASM80636v1_CDS.fna,19205,897,0.046706586826347304,7546,3160,7602,0.412169543369019,0.17260214114048503,0.41522831549049594,0.46713802760169965,795456,232706,413387,0.5518064248943324,0.16142774196367934,0.2867658331419882,9041187,8271507,10942550,8805952
00104GCF_000836215.1_Ppol_1.0_CDS.fna,16954,1059,0.062463135543234634,4643,3363,7889,0.2921044353570305,0.21157596728530983,0.4963195973576596,0.46992895905572857,495165,251142,424529,0.42291576275413467,0.2144980168016699,0.3625862204441954,6620759,6148716,8079546,6324182
00105GCF_000836235.1_Pxut_1.0_CDS.fna,21891,1174,0.053629345393083915,6151,4252,10314,0.29690592267220156,0.20524207172853212,0.4978520055992663,0.46872063319542207,718073,355090,617652,0.4246904599261303,0.21001114846982077,0.3652983916040489,9446032,8796778,11574300,9103323
00106GCF_000949405.1_V.emery_V1.0_CDS.fna,26652,1980,0.07429085997298514,8090,4705,11877,0.32790207522697795,0.19070201037613488,0.48139591439688717,0.49387189853107655,751514,373075,585107,0.43956001534775774,0.21821130774125927,0.342228676910983,12859565,11713137,14152620,11029892
00107GCF_000956235.1_wasmannia.A_1.0_CDS.fna,24891,2271,0.09123779679402194,7048,4317,11255,0.31158267020335983,0.19084880636604776,0.4975685234305924,0.4803122449842395,684221,340243,551357,0.43419969653913737,0.21591475173893482,0.3498855517219278,10914590,9830556,12616549,9829263
00108GCF_000980195.1_M.pharaonis_V2.0_CDS.fna,23561,2567,0.10895123296973813,6550,3704,10740,0.3119939030199104,0.1764313613413356,0.5115747356387539,0.46318051598619686,749187,394184,616586,0.42568483207260177,0.22397365390177146,0.35034151402562674,10750030,9723276,13270656,10457608
00109GCF_001015335.1_Stomoxys_calcitrans-1.0.1_CDS.fna,23438,2241,0.09561396023551498,4935,4547,11715,0.2328159645232816,0.21451148747464263,0.5526725480020758,0.44418242083555676,896573,348421,675851,0.4667596812861006,0.18138944058474266,0.3518508781291567,10291008,10469918,14258340,11720373
00110GCF_001039355.1_LinAna1.0_CDS.fna,45170,3961,0.08769094531768873,15920,9780,15509,0.3863233759615618,0.23732679754422578,0.37634982649421245,0.46320012748658956,1740509,681735,844082,0.5328644477005663,0.20871615386829115,0.25841939843114253,19030801,17014683,23435361,18337536
00111GCF_001186105.1_ASM118610v1_CDS.fna,19479,2280,0.11704912983212691,5642,3956,7601,0.328042328042328,0.23001337287051574,0.4419442990871562,0.4812541066950696,569954,272842,386369,0.4636920185654489,0.2219734535233268,0.3143345279112243,7470327,6994296,8724889,6866591
00112GCF_001186125.1_Spha_arctica_JP610_V1_CDS.fna,22727,8242,0.3626523518282219,4985,4605,4895,0.3441491197790818,0.3179150845702451,0.3379357956506731,0.5134594313425527,308265,147315,138084,0.5192583683699871,0.24814541558861578,0.23259621604139716,4619976,4151510,4662727,3648901
00113GCF_001186385.1_Dnoxia_1.0_CDS.fna,18132,1791,0.09877564526803441,4354,2497,9490,0.2664463619117557,0.1528058258368521,0.5807478122513922,0.39076847348714366,632727,317255,594500,0.40966939077308767,0.20541191156646693,0.3849186976604454,5830588,5359780,9573715,7872741
00114GCF_001188975.1_gapfilled_joined_lt9474.gt500.covgt10_CDS.fna,19570,2141,0.10940214614205417,4428,3436,9565,0.25405932641000634,0.197142693212462,0.5487979803775317,0.44707941259619133,654800,284350,553758,0.4386070675487036,0.1904671955673089,0.3709257368839875,7922859,7671663,10651038,8635317
00115GCF_001194135.1_Octopus_bimaculoides_v2_0_CDS.fna,24969,2679,0.1072930433737835,8733,3622,9935,0.3917900403768506,0.16249439210408254,0.4457155675190668,0.4040307907378443,1019197,344081,677692,0.49936892751975775,0.16858699539924643,0.3320440770809958,8463516,8323607,13518341,11243654
00116GCF_001263275.1_ASM126327v1_CDS.fna,12435,642,0.05162846803377563,3705,2017,6071,0.3141694225387942,0.17103366403798864,0.5147969134232172,0.4332307131372584,391625,233950,345526,0.4032793705289151,0.24091211933671164,0.35580851013437326,5041507,4440410,6956859,5447754
00117GCF_001263575.1_Nlec1.0_CDS.fna,16378,1107,0.06759067041152766,5531,3470,6270,0.36218977146224873,0.22722807936611877,0.4105821491716325,0.47095959416457567,543859,228028,344740,0.4870552118120017,0.20421143318225335,0.308733355005745,7198061,6715503,8739845,6889601
00118GCF_001272555.1_ASM127255v1_CDS.fna,12258,490,0.03997389459944526,3677,2049,6042,0.3124575118966689,0.1741162474507138,0.5134262406526172,0.4525391345695503,382147,210764,312778,0.4219406440842276,0.23271122868887664,0.3453481272268958,5287481,4697919,6820540,5259334
00119GCF_001277935.1_ASM127793v1_CDS.fna,20768,665,0.03202041602465331,4248,5050,10805,0.21131174451574392,0.25120628761876335,0.5374819678654927,0.5145147827909823,668988,233387,403904,0.5121325536122069,0.17866550713898027,0.30920193924881284,10517507,10335063,10777976,8898066
00120GCF_001298355.1_Pap_ma_1.0_CDS.fna,18478,1932,0.10455677021322654,4804,3606,8136,0.2903420766348362,0.21793787018010397,0.49172005318505985,0.4737618450079724,514345,254694,423407,0.4313360940453488,0.21358954619328674,0.3550743597613645,6939149,6532207,8334412,6629101
00121GCF_001313825.1_ASM131382v1_CDS.fna,22652,1038,0.04582376832067809,7935,4247,9432,0.36712316091422226,0.19649301378736003,0.4363838252984177,0.5223828895764014,695813,296212,423292,0.4916304969134123,0.2092902155488841,0.2990792875377036,12791038,11681448,12710285,9665023
00122GCF_001313835.1_ASM131383v1_CDS.fna,19512,824,0.04223042230422304,5693,2869,10126,0.3046339897260274,0.15352097602739725,0.5418450342465754,0.40017521595875655,733582,523505,841833,0.34950450707983155,0.24941636651230156,0.4010791264078669,9042067,8066606,14266403,11377879
00123GCF_001412225.1_Nicve_v1.0_CDS.fna,20003,1274,0.06369044643303505,5481,3224,10024,0.29264776549735705,0.17213946286507556,0.5352127716375674,0.4626029182253885,702223,287542,481353,0.4773396831525411,0.19545814815670803,0.32720216869075086,9072850,8308770,11333876,8858024
00124GCF_001412515.1_Dall1.0_CDS.fna,19933,971,0.04871318918376562,7802,3505,7655,0.4114544879232149,0.18484337095243117,0.403702141124354,0.4832794818548699,756562,218157,364417,0.5649627819728541,0.16290877102848403,0.27212844699866184,9034162,8300452,10329094,8205007
00125GCF_001417965.1_Aiptasia_genome_1.1_CDS.fna,28031,3856,0.1375619849452392,8024,5661,10490,0.3319131334022751,0.2341675284384695,0.43391933815925543,0.4199534904222502,886604,368711,601015,0.47761120059472184,0.19862362834194353,0.32376517106333463,8897570,8175577,13044810,10536895
00126GCF_001442555.1_ACSNU-2.0_CDS.fna,19831,1468,0.07402551560687812,5533,2682,10148,0.30131242171758427,0.1460545662473452,0.5526330120350705,0.40292279707135803,703458,441976,707205,0.37970592220070937,0.23856563529106317,0.38172844250822746,8222993,7163523,12713720,10087020
00127GCF_001465965.1_Pdom_r1.2_CDS.fna,21124,957,0.045303919712175726,6118,3017,11032,0.30336688649774385,0.14960083304408192,0.5470322804581742,0.3918755065938196,847566,572514,930850,0.3605237076391045,0.24352660436508106,0.3959496879958144,9642082,8573080,15666681,12600169
00128GCF_001483705.1_ASM148370v1_CDS.fna,15789,677,0.042877953005256826,4531,2671,7910,0.29982795129698253,0.17674695606140814,0.5234250926416093,0.4251779310354833,547214,344965,511924,0.389724970319129,0.24568354315887084,0.3645914865220002,6842279,6053073,9780425,7653530
00129GCF_001594045.1_Acol1.0_CDS.fna,17027,598,0.035120690667762966,5027,2757,8645,0.30598332217420415,0.16781301357355896,0.5262036642522369,0.43771271927502264,644975,350324,542660,0.4193707374513885,0.22778500597220083,0.35284425657641066,8103895,7230995,11029903,8669350
00130GCF_001594055.1_Tzet1.0_CDS.fna,18954,810,0.042735042735042736,5746,3159,9239,0.31668871252204583,0.17410714285714285,0.5092041446208113,0.44680702507836784,640435,353367,543548,0.4165837317461866,0.22985461996292322,0.35356164829089015,8567586,7712214,11298358,8857706
00131GCF_001594065.1_Ccosl1.0_CDS.fna,15942,906,0.05683101242002258,4455,2658,7923,0.2962889066241022,0.17677573822825218,0.5269353551476457,0.43806385660514263,506895,280255,447712,0.410487163747852,0.22695248537893303,0.362560350873215,6481329,5808312,8819845,6944965
00132GCF_001594075.1_Tcor1.0_CDS.fna,21542,1036,0.0480920991551388,6371,3584,10551,0.310689554276797,0.17477811372281282,0.5145323320003902,0.4438449985867343,746330,414636,645871,0.4130588426072745,0.22948168539829547,0.35745947199443007,9877032,8884692,13230885,10278283
00133GCF_001594115.1_Tsep1.0_CDS.fna,20525,764,0.037222898903775885,6244,3458,10059,0.3159759121501948,0.17499114417286574,0.5090329436769394,0.44718446678382473,724154,401117,617303,0.41556570911766155,0.23018649423209575,0.3542477966502427,9679214,8722984,12744831,10004217
00134GCF_001625305.1_Haploidv18h27_CDS.fna,35037,1633,0.04660787167851129,12812,10249,10343,0.3835468806131002,0.30681954256975214,0.30963357681714765,0.5374150059263996,1268115,353920,387273,0.6311202662807295,0.17614024330764622,0.1927394904116243,18533259,17622829,17842430,13279261
00135GCF_001652005.1_ASM165200v1_CDS.fna,19187,1446,0.07536352738833585,5831,3147,8763,0.32867369370384986,0.17738571670142608,0.4939405895947241,0.4734549922901215,600335,335717,480705,0.4237388627689858,0.23696159609587247,0.3392995411351417,9396732,8303149,11157595,8527030
00136GCF_001654015.1_ASM165401v1_CDS.fna,16339,1360,0.08323642817797906,3781,4280,6918,0.2524200547433073,0.2857333600373857,0.46184658521930705,0.5380161735810254,483290,138028,237515,0.5627287260736371,0.1607157619700221,0.27655551195634076,8424209,8449525,8052790,6436351
00137GCF_001654025.1_ASM165402v1_CDS.fna,19689,819,0.04159683071765961,4736,5345,8789,0.25098039215686274,0.2832538420773715,0.4657657657657658,0.5354618093403553,649193,187599,323938,0.559297166438362,0.1616215657388023,0.27908126782283565,11069985,11084908,10729117,8491290
00138GCF_001687245.1_Rhagoletis_zephyria_1.0_CDS.fna,37768,7697,0.20379686507095954,8259,6542,15270,0.27464999501180537,0.21755179408732667,0.507798210900868,0.4704592144403733,1033833,413336,742965,0.47204098014094115,0.18872635190358217,0.3392326679554767,13273826,13136055,16489207,13237300
00139GCF_001853355.1_ASM185335v1_CDS.fna,23082,1363,0.05905034225803656,5737,4413,11569,0.2641465997513698,0.20318615037524748,0.5326672498733828,0.4566140240957975,907805,379293,729184,0.450237119609261,0.18811505533452166,0.36164782505621734,11285772,11092369,14822805,11807932
00140GCF_001854935.1_ASM185493v1_CDS.fna,23547,1935,0.0821760733851446,8456,4375,8781,0.39126411253007587,0.20243383305570978,0.40630205441421435,0.45572797420381217,887012,372008,497328,0.5050320323762717,0.21180768275990863,0.2831602848638197,9731851,9819719,12889001,10461272
00141GCF_001876365.1_canu_80X_arrow2_CDS.fna,41108,1485,0.03612435535662158,12313,10706,16604,0.3107538550841683,0.2701966029831159,0.4190495419327159,0.5140913814535089,1292002,462477,588986,0.5513212273279098,0.1973475174581229,0.2513312552139674,20586729,20210212,21741130,16819301
00142GCF_001876365.2_canu_80X_arrow2.2_CDS.fna,43168,1563,0.036207375833951075,12977,11253,17375,0.3119096262468453,0.27047229900252373,0.41761807475063095,0.5141123825734606,1360985,487882,621113,0.5510105344982551,0.19752467631316853,0.2514647891885764,21720937,21328214,22944968,17740785
00143GCF_001937115.1_Atum_1.0_CDS.fna,17882,1234,0.06900794094620288,4380,3111,9157,0.26309466602594905,0.1868692936088419,0.550036040365209,0.4513052451410396,481173,204258,376516,0.4531045334654178,0.19234293236856453,0.3545525341660177,6051479,5669898,8079816,6170978
00144GCF_002006095.1_ASM200609v1_CDS.fna,23678,1065,0.044978461018667114,7032,4070,11511,0.3109715650289656,0.17998496440100828,0.5090434705700261,0.4662583642643214,780721,389114,601426,0.44077129231660384,0.21968191023231473,0.33954679745108146,11850961,10833751,14622273,11345680
00145GCF_002042975.1_ofav_dov_v1_CDS.fna,33110,1703,0.05143461189972818,11543,7000,12864,0.36752953163307545,0.22288024962587957,0.409590218741045,0.450929719558933,1065483,377836,590333,0.5239259224292062,0.18579186606164674,0.29028221150914707,11901566,10575452,14883595,12485332
00146GCF_002093755.1_Dser1.0_CDS.fna,21046,689,0.032737812410909437,5454,6395,8508,0.2679176695976814,0.3141425553863536,0.417939775015965,0.5443306770115505,576443,170149,278146,0.562527202075067,0.16604146620892365,0.27143133171600936,10353981,10425074,9545839,7848694
00147GCF_002204515.2_AaegL5.0_CDS.fna,28415,880,0.030969558331866973,8729,7290,11516,0.31701470855275105,0.2647539495187943,0.4182313419284547,0.5066428178288754,1001143,382467,481492,0.5367765409076822,0.20506492406313434,0.2581585350291834,15428854,15380496,16920182,13081258
00148GCF_002217175.1_ASM221717v1_CDS.fna,25821,727,0.028155377405987374,6839,4758,13497,0.2725352673945963,0.1896070773890173,0.5378576552163864,0.46159514702014964,734097,233185,458461,0.5148873254155903,0.16355331921671717,0.3215593553676925,9264430,9009297,11549463,9765023
