provided by Gürkan Korkmaz,http://orcid.org/0000-0003-1911-027X
Sequence,TotalCDS,Uncounted,%Uncounted,TGA,TAG,TAA,%TGA,%TAG,%TAA,CDSGC,OffTGA,OffTAG,OffTAA,%OffTGA,%OffTAG,%OffTAA,CDS Gs,CDS Cs,CDS As,CDS Ts
00105GCF_000190095.1_ASM19009v2_CDS.fna,1847,87,0.04710341093665403,254,349,1157,0.14431818181818182,0.19829545454545455,0.6573863636363636,0.31273227491131067,48231,25428,65768,0.34592295609889046,0.18237500627568548,0.47170203762542406,328155,234972,659143,578398
00106GCF_000190115.1_ASM19011v2_CDS.fna,1869,101,0.05403959336543606,249,353,1166,0.1408371040723982,0.1996606334841629,0.6595022624434389,0.3118371361650613,48867,25764,66837,0.345427941301213,0.1821189244210705,0.4724531342777165,332896,235865,668465,586678
00107GCF_000190135.1_ASM19013v2_CDS.fna,1849,95,0.051379123850730124,254,351,1149,0.14481185860889395,0.20011402508551882,0.6550741163055872,0.3122521156156257,47903,25297,65088,0.3464002661113039,0.18292982760615528,0.4706699062825408,326439,231909,655759,574025
00108GCF_000190155.1_ASM19015v2_CDS.fna,1764,96,0.05442176870748299,240,336,1092,0.14388489208633093,0.2014388489208633,0.6546762589928058,0.31332813580057034,45359,24083,61466,0.34649524857151587,0.18396889418522933,0.4695358572432548,309465,222240,620836,544418
00109GCF_000190175.1_ASM19017v2_CDS.fna,1820,160,0.08791208791208792,237,341,1082,0.1427710843373494,0.20542168674698796,0.6518072289156627,0.323038909541812,44721,22229,55929,0.3639433914664019,0.18090153728464586,0.4551550712489522,309473,223809,598444,519103
00110GCF_000190315.1_ASM19031v1_CDS.fna,2414,73,0.03024026512013256,686,494,1161,0.29303716360529686,0.21102093122597182,0.4959419051687313,0.43313364754221895,51524,39237,61574,0.33822824695572257,0.25757048609971445,0.404201266944563,532502,372798,605905,578912
00111GCF_000191585.1_ASM19158v1_CDS.fna,2490,109,0.043775100401606426,573,315,1493,0.24065518689626209,0.13229735405291895,0.6270474590508189,0.3794327387754763,48773,24385,52425,0.3883726300534308,0.19417437073489247,0.4174529992116767,445260,376158,754730,588710
00112GCF_000193375.1_ASM19337v1_CDS.fna,2114,58,0.027436140018921477,730,835,491,0.3550583657587549,0.4061284046692607,0.23881322957198445,0.6041748639348252,19615,21076,13266,0.3635302185073299,0.39060733547083787,0.2458624460218322,573444,489128,364664,331480
00113GCF_000194625.1_ASM19462v1_CDS.fna,2107,62,0.029425723777883245,896,417,732,0.43814180929095353,0.2039119804400978,0.35794621026894863,0.4807256419764531,34518,14913,22932,0.4770117325152357,0.20608598316819368,0.31690228431657064,468828,360866,499260,396966
00114GCF_000195895.1_ASM19589v1_CDS.fna,4051,251,0.06196000987410516,1459,202,2139,0.38394736842105265,0.053157894736842105,0.5628947368421052,0.4219441708978552,78148,30711,62664,0.45561236685459094,0.1790488739119535,0.36533875923345555,803348,691158,1111313,936133
00115GCF_000195915.1_ASM19591v1_CDS.fna,1542,42,0.027237354085603113,969,195,336,0.646,0.13,0.224,0.4727650310071124,29021,13131,17771,0.48430485790097294,0.21913121839694275,0.29656392370208434,357592,301459,402921,332063
00116GCF_000195935.2_ASM19593v1_CDS.fna,1903,57,0.02995270625328429,921,379,546,0.4989165763813651,0.20530877573131096,0.29577464788732394,0.45198392268436977,32479,29923,35766,0.3308511938717301,0.30481419607203974,0.36433461005623013,442174,308447,508379,401725
00117GCF_000196655.1_ASM19665v1_CDS.fna,2349,75,0.031928480204342274,720,33,1521,0.316622691292876,0.014511873350923483,0.6688654353562006,0.3772945164323906,54721,21196,48700,0.43911344359116333,0.17008915316529846,0.3907974032435382,435924,355246,728494,577292
00118GCF_000196895.1_ASM19689v1_CDS.fna,3774,116,0.03073661897191309,1890,993,775,0.5166757791142701,0.2714598141060689,0.211864406779661,0.6407226696574159,34754,6553,5662,0.7399348506461709,0.1395175541314484,0.12054759522238072,1032421,1011665,611266,534930
00119GCF_000204415.1_ASM20441v1_CDS.fna,2990,91,0.030434782608695653,1388,768,743,0.4787857882028286,0.2649189375646775,0.256295274232494,0.523944299526075,50838,18748,22676,0.5510177537881251,0.20320391927337364,0.2457783269385012,738170,636904,669034,580358
00120GCF_000204925.1_ASM20492v1_CDS.fna,1921,47,0.024466423737636647,731,386,757,0.39007470651013876,0.20597652081109924,0.403948772678762,0.43072456847139773,32291,34782,40309,0.3007114786463281,0.3239090350338045,0.3753794863198674,400290,306840,501668,432924
00121GCF_000211475.1_ASM21147v1_CDS.fna,1998,71,0.03553553553553553,964,399,564,0.5002594706798131,0.20705760249091854,0.2926829268292683,0.4318658499198871,39151,28137,36249,0.37813535257927117,0.2717579222886504,0.3501067251320784,444763,301851,549748,432448
00122GCF_000213215.1_ASM21321v1_CDS.fna,2452,101,0.04119086460032626,718,374,1259,0.3054019566142067,0.15908124202467036,0.5355168013611229,0.34825819831497085,32997,45588,67943,0.22519245468442892,0.3111214238916794,0.4636861214238917,392524,279179,691794,565253
00123GCF_000214415.1_ASM21441v1_CDS.fna,1817,64,0.035222894881673086,248,183,1322,0.1414717626925271,0.10439247005134056,0.7541357672561323,0.3361991014430314,35732,22128,48776,0.3350838366030234,0.20750965902697024,0.45740650437000635,329108,192164,587668,441546
00124GCF_000214725.1_ASM21472v1_CDS.fna,2393,67,0.027998328458002507,604,286,1436,0.2596732588134136,0.12295786758383491,0.6173688736027515,0.3869690773407442,46555,21585,50457,0.39254787220587367,0.18200291744310565,0.4254492103510207,433028,350079,696391,544196
00125GCF_000215915.2_HLRTI_V2_CDS.fna,3197,194,0.060681889271191745,1923,568,512,0.6403596403596403,0.18914418914418915,0.1704961704961705,0.633914199273945,31735,4607,3566,0.7952039691289967,0.11544051318031473,0.08935551769068859,871528,864008,541763,460510
00126GCF_000215995.1_ASM21599v1_CDS.fna,1853,63,0.033998920669185105,1088,293,409,0.6078212290502794,0.16368715083798882,0.22849162011173185,0.5237309910788502,29370,16867,20286,0.4415014355937044,0.25355140327405556,0.30494716113223996,456074,373099,416569,337462
00127GCF_000217715.1_ASM21771v1_CDS.fna,4216,179,0.0424573055028463,1977,875,1185,0.48972008917513005,0.21674510775328215,0.2935348030715878,0.6629694195799173,30656,4730,4833,0.7622268082249682,0.11760610656654814,0.12016708520848356,1230890,1242572,693268,564154
00128GCF_000217995.1_ASM21799v1_CDS.fna,1997,67,0.03355032548823235,939,107,884,0.4865284974093264,0.05544041450777202,0.45803108808290155,0.40488117742732493,53398,15891,32242,0.5259280416818508,0.1565137741182496,0.31755818419989956,424433,331832,603225,508379
00129GCF_000220175.1_ASM22017v1_CDS.fna,1842,61,0.03311617806731813,377,440,964,0.2116788321167883,0.24705221785513756,0.5412689500280741,0.33284448815477163,35370,21663,34919,0.38465721245867407,0.23559030798677572,0.3797524795545502,264486,214399,538555,421325
00130GCF_000220645.1_ASM22064v1_CDS.fna,1830,53,0.02896174863387978,153,125,1499,0.08610016882386044,0.07034327518289252,0.8435565559932471,0.3418151846552216,35221,14999,45105,0.3694833464463677,0.15734592184631524,0.47317073170731705,303836,231974,584308,447425
00131GCF_000221185.1_ASM22118v1_CDS.fna,2103,57,0.02710413694721826,1453,244,349,0.7101661779081134,0.11925708699902249,0.1705767350928641,0.5708988477856882,30838,12156,14379,0.5375002178725184,0.21187666672476602,0.2506231154027156,562444,497734,442932,353923
00132GCF_000223395.1_ASM22339v1_CDS.fna,1922,66,0.03433922996878252,555,746,555,0.2990301724137931,0.4019396551724138,0.2990301724137931,0.5511382858514121,26277,31225,15549,0.35970760153865106,0.4274411027912007,0.21285129567014827,498744,392370,381202,344545
00133GCF_000223905.1_ASM22390v1_CDS.fna,3804,117,0.030757097791798107,1852,900,935,0.5023053973420125,0.24410089503661514,0.2535937076213724,0.636984639840681,38343,7066,5573,0.7520889725785571,0.13859793652661723,0.10931309089482562,1080050,1075764,668011,560580
00134GCF_000224475.1_ASM22447v1_CDS.fna,3638,171,0.047003848268279275,1752,840,875,0.5053360253821748,0.24228439573117969,0.25237957888664553,0.6318258085166377,39668,5921,5409,0.777834424879407,0.11610259225851995,0.10606298286207302,997546,992215,628851,530612
00135GCF_000226975.1_HalLac_AJ5_1_CDS.fna,4223,263,0.06227800142079091,2223,871,866,0.5613636363636364,0.21994949494949495,0.21868686868686868,0.6640921746499625,31019,4199,3546,0.8002012176246002,0.1083221545764111,0.09147662779898875,1233273,1213218,676810,560662
00136GCF_000226975.2_ASM22697v3_CDS.fna,4197,140,0.03335715987610198,2275,883,899,0.5607591816613261,0.2176485087503081,0.2215923095883658,0.6634450678523847,32466,4554,3983,0.7917957222642246,0.11106504402116918,0.09713923371460625,1257901,1244915,692662,576976
00137GCF_000230715.2_ASM23071v3_CDS.fna,3737,144,0.03853358308803853,1908,848,837,0.5310325633175619,0.23601447258558308,0.232952964096855,0.632190946106916,31277,5820,4706,0.7481998899600507,0.1392244575748152,0.11257565246513408,1014787,1007815,641434,535317
00138GCF_000230735.2_ASM23073v3_CDS.fna,4308,189,0.04387186629526462,2239,924,956,0.5435785384802136,0.22432629278951202,0.23209516873027433,0.6504970089931108,36844,5568,5130,0.7749779142652812,0.11711749610870388,0.10790458962601489,1200598,1211629,698693,597363
00139GCF_000230955.2_ASM23095v3_CDS.fna,3262,126,0.03862660944206009,1681,955,500,0.5360331632653061,0.3045280612244898,0.15943877551020408,0.6730531217603286,24472,4367,2506,0.7807305790397192,0.13932046578401658,0.07994895517626416,929507,952610,499211,415059
00140GCF_000231015.2_ASM23101v3_CDS.fna,1443,39,0.02702702702702703,395,531,478,0.2813390313390313,0.3782051282051282,0.34045584045584043,0.45404600093224534,24836,26507,26874,0.3175268803457049,0.33889052252067964,0.34358259713361544,323295,242652,372730,307776
00141GCF_000235565.1_ASM23556v1_CDS.fna,2467,106,0.04296716659910823,1598,500,263,0.6768318509106311,0.2117746717492588,0.11139347734011013,0.6204861035071623,30728,8650,9126,0.6335147616691407,0.17833580735609433,0.18814943097476497,723957,664385,457416,391749
00142GCF_000235685.2_ASM23568v3_CDS.fna,2043,71,0.034752814488497305,1269,272,431,0.6435091277890467,0.13793103448275862,0.21855983772819473,0.5706961643008155,26151,3444,6993,0.7147425385372254,0.0941292226959659,0.1911282387668088,534864,523298,413392,382606
00143GCF_000237865.1_ASM23786v1_CDS.fna,2962,145,0.048953409858203914,1345,458,1014,0.4774582889598864,0.16258430954916578,0.3599574014909478,0.49020197330283516,75425,11093,18771,0.7163616332190448,0.10535763470068098,0.17828073208027428,662038,586953,671677,627243
00144GCF_000241145.1_ASM24114v2_CDS.fna,2536,510,0.20110410094637224,422,505,1099,0.20829220138203355,0.24925962487660414,0.5424481737413623,0.333296817161713,40138,24608,40340,0.38195382829301716,0.23417010829225587,0.38387606341472696,306602,244083,618587,482964
00145GCF_000242875.2_ASM24287v3_CDS.fna,2007,262,0.13054309915296464,411,416,918,0.2355300859598854,0.23839541547277937,0.5260744985673352,0.3428261765952329,36799,19678,30243,0.4243427121771218,0.2269142066420664,0.3487430811808118,266415,212483,510551,407463
00146GCF_000243255.1_ASM24325v1_CDS.fna,3042,104,0.03418803418803419,1373,268,1297,0.46732471068754255,0.09121851599727705,0.4414567733151804,0.4336159664463643,77572,12932,49585,0.553733697863501,0.09231274404128804,0.3539535580952109,664205,542086,850000,725643
00147GCF_000243315.1_ASM24331v1_CDS.fna,3209,287,0.08943596135867872,1350,637,935,0.4620123203285421,0.21800136892539357,0.3199863107460643,0.48728053854741044,47231,36255,37458,0.3905195793094325,0.29976683423733297,0.30971358645323455,651537,500823,648361,564159
00148GCF_000243455.1_ASM24345v2_CDS.fna,2036,153,0.07514734774066797,266,201,1416,0.1412639405204461,0.10674455655868295,0.7519915029208709,0.33259005551550735,37309,21855,50002,0.34176391916897203,0.20019969587600536,0.45803638495502264,341017,193255,605159,466967
00149GCF_000245095.1_ASM24509v2_CDS.fna,2865,142,0.04956369982547993,792,541,1390,0.2908556738890929,0.19867792875504958,0.5104663973558575,0.3566063975395964,45961,56814,79836,0.2516880144131515,0.31112035967165175,0.4371916259151968,500981,342907,827209,695344
00150GCF_000245115.1_ASM24511v2_CDS.fna,2946,178,0.06042090970807875,799,554,1415,0.2886560693641618,0.20014450867052022,0.5111994219653179,0.35888162152062086,46537,57175,80307,0.25289236437541773,0.310701612333509,0.4364060232910732,510636,351749,836442,704152
00151GCF_000245135.1_ASM24513v2_CDS.fna,2856,138,0.04831932773109244,789,546,1383,0.2902869757174393,0.20088300220750552,0.5088300220750552,0.35714497866176287,45728,56405,79312,0.25202127366419574,0.3108655515445452,0.43711317479125905,499022,342698,823074,692008
00152GCF_000245155.1_ASM24515v2_CDS.fna,2933,159,0.05421070576201841,797,554,1423,0.28731074260994954,0.19971160778658975,0.5129776496034607,0.3587879923780964,46497,57132,80287,0.2528165031862372,0.3106418147415124,0.43654168207225036,510125,351316,835902,703632
00153GCF_000245175.1_ASM24517v2_CDS.fna,2829,145,0.0512548603746907,777,536,1371,0.28949329359165427,0.19970193740685543,0.5108047690014903,0.3573188201657906,45167,56042,78416,0.25145163535142656,0.31199443284620737,0.436553931802366,494602,339994,814796,686326
00154GCF_000245195.1_ASM24519v2_CDS.fna,2832,145,0.05120056497175141,776,535,1376,0.28879791589132864,0.19910681056940827,0.5120952735392631,0.35731394894898744,45402,56275,78575,0.2518807003528394,0.3122018063599849,0.4359174932871757,496123,340444,816845,687854
00155GCF_000245215.1_ASM24521v2_CDS.fna,2906,137,0.047143840330350996,833,548,1388,0.30083062477428674,0.19790538100397256,0.5012639942217407,0.3562388356906498,46369,57319,80790,0.2513524647925498,0.31070913604874295,0.43793839915870725,505010,346554,836658,702208
00156GCF_000245235.1_ASM24523v2_CDS.fna,2813,137,0.04870245289726271,770,544,1362,0.28774289985052315,0.20328849028400597,0.5089686098654709,0.35666626427068604,44745,55754,78109,0.25052069336199945,0.3121584699453552,0.4373208366926453,490399,336867,810549,681625
00157GCF_000245255.1_ASM24525v2_CDS.fna,2918,143,0.049006168608636054,807,550,1418,0.29081081081081084,0.1981981981981982,0.510990990990991,0.3569171670501718,46747,57733,81085,0.25191711799100047,0.31112009268989305,0.43696278931910654,509858,349772,841636,707220
00158GCF_000245275.1_ASM24527v2_CDS.fna,2867,148,0.05162190442971747,792,546,1381,0.29128356013240164,0.20080912100036777,0.5079073188672306,0.356774381852398,45619,56368,79163,0.25182997515870825,0.31116754071211705,0.4370024841291747,498732,342258,821768,694446
00159GCF_000246985.2_ASM24698v3_CDS.fna,2408,71,0.029485049833887042,1218,463,656,0.521181001283697,0.19811724433033803,0.2807017543859649,0.43947350682029196,41760,26617,36869,0.39678467590217203,0.25290272314387247,0.3503126009539555,507087,386095,638068,501141
00160GCF_000251105.1_ASM25110v1_CDS.fna,2466,72,0.029197080291970802,925,545,924,0.3863826232247285,0.22765246449456975,0.38596491228070173,0.5437298772232965,34613,18987,30731,0.4104421861474428,0.22514852189586274,0.36440929195669447,631579,531152,529735,445969
00161GCF_000253055.1_ASM25305v1_CDS.fna,1959,47,0.02399183256763655,713,666,533,0.372907949790795,0.348326359832636,0.27876569037656906,0.5555589063623204,22903,21912,16402,0.37412810167110444,0.3579397879673947,0.2679321103615009,493522,409159,380018,342117
00162GCF_000258515.1_TheZil1.0_CDS.fna,1859,62,0.03335126412049489,1260,215,322,0.7011686143572621,0.1196438508625487,0.1791875347801892,0.5491407893062696,28269,12036,16567,0.49706358137572093,0.21163314108876072,0.2913032775355184,475975,404480,404945,317932
00163GCF_000259215.1_ASM25921v1_CDS.fna,3839,630,0.16410523573847355,1887,805,517,0.588033655344344,0.25085696478653785,0.1611093798691181,0.6652314882026394,25713,4268,2574,0.7898325909998464,0.13110121333128552,0.07906619566886806,953559,970969,515872,452620
00164GCF_000263735.1_ASM26373v1_CDS.fna,1826,54,0.029572836801752465,896,366,510,0.5056433408577878,0.20654627539503387,0.2878103837471783,0.4273046090639063,35060,27094,33721,0.3656844850065189,0.28259713168187744,0.35171838331160366,408658,284022,521800,406565
00165GCF_000264495.1_ASM26449v1_CDS.fna,1409,40,0.028388928317955996,533,572,264,0.38933528122717315,0.4178232286340394,0.19284149013878743,0.562376747526154,17412,20521,11897,0.3494280553883203,0.4118201886413807,0.23875175597029902,384868,318374,296929,250311
00166GCF_000265525.1_ASM26552v1_CDS.fna,2059,51,0.02476930548810102,1362,290,356,0.6782868525896414,0.14442231075697212,0.17729083665338646,0.5679913224648396,29699,12932,14779,0.5173140567845324,0.225256923880857,0.2574290193346107,541864,476098,431373,342879
00167GCF_000275605.1_ASM27560v1_CDS.fna,2075,62,0.029879518072289158,936,407,670,0.46497764530551416,0.20218579234972678,0.33283656234475906,0.4137293644146264,36226,30737,38105,0.3447862336772376,0.2925438763467469,0.3626698899760155,428943,301629,581459,453790
00168GCF_000275865.1_ASM27586v1_CDS.fna,2434,103,0.042317173377156944,1541,250,540,0.661089661089661,0.10725010725010725,0.23166023166023167,0.6202701579969827,32360,2526,5059,0.8101139066216047,0.06323695080736012,0.12664914257103518,681648,684582,435851,400556
00169GCF_000281695.1_ASM28169v1_CDS.fna,3734,149,0.039903588644884844,1887,763,935,0.5263598326359833,0.21283124128312414,0.2608089260808926,0.6522767188533738,30377,4298,4356,0.7782788040275679,0.11011759883169787,0.11160359714073428,1036195,1042123,595165,512769
00170GCF_000283335.1_162.HSB1.1_CDS.fna,4423,178,0.04024417815962017,2253,1014,978,0.5307420494699646,0.23886925795053005,0.2303886925795053,0.6330509587669702,38692,7040,4876,0.7645431552323744,0.13910844135314573,0.09634840341447992,1194238,1254198,769847,649393
00171GCF_000296615.1_ASM29661v1_CDS.fna,3036,109,0.03590250329380764,1809,631,487,0.6180389477280492,0.21557909121967886,0.16638196105227196,0.6953259492163132,22929,3385,2473,0.7965053670059402,0.11758780004863306,0.08590683294542675,951557,931054,444409,380503
00172GCF_000299395.1_ASM29939v1_CDS.fna,1979,69,0.03486609398686205,435,485,990,0.22774869109947643,0.25392670157068065,0.518324607329843,0.34371122049462466,40242,21522,31581,0.4311103969146714,0.23056403663827735,0.33832556644705125,288753,232792,555486,440362
00173GCF_000300255.2_ASM30025v2_CDS.fna,1602,44,0.02746566791510612,1315,32,211,0.8440308087291399,0.02053915275994865,0.13543003851091143,0.5671012581885124,19695,6534,7167,0.5897412863816026,0.1956521739130435,0.21460653970535393,436221,407227,364505,279344
00174GCF_000302455.1_ASM30245v1_CDS.fna,2521,83,0.03292344307814359,567,342,1529,0.23256767842493847,0.140278917145201,0.6271534044298606,0.4083059753361733,49523,20791,50509,0.4098805690969435,0.17207816392574263,0.4180412669773139,475085,412553,708821,577494
00175GCF_000304355.2_Mb_MS2_CDS.fna,2630,117,0.04448669201520913,1563,407,543,0.6219657779546359,0.16195781933943493,0.21607640270592918,0.61692090922599,35943,4380,6576,0.7663916074969616,0.09339218320220047,0.14021620930083797,725050,703191,462115,424756
00176GCF_000306725.1_ASM30672v1_CDS.fna,2921,99,0.03389250256761383,1325,342,1155,0.4695251594613749,0.12119064493267187,0.40928419560595325,0.46157118198179464,62114,20446,35298,0.5270240458857269,0.17347995044884523,0.2994960036654279,656873,559542,773072,645892
00177GCF_000306765.2_ASM30676v2_CDS.fna,3836,126,0.032846715328467155,1770,724,1216,0.477088948787062,0.19514824797843666,0.32776280323450135,0.6171971832251533,35025,6714,6941,0.719494658997535,0.13792111750205424,0.14258422350041083,1004657,1055899,687012,591002
00178GCF_000308215.1_ASM30821v1_CDS.fna,2608,97,0.03719325153374233,1802,278,431,0.7176423735563521,0.11071286340103545,0.1716447630426125,0.6154176991531815,32910,7739,7677,0.6809998758432314,0.160141538716219,0.1588585854405496,742005,686041,485055,407349
00179GCF_000317795.1_ASM31779v1_CDS.fna,1511,43,0.028457974851091992,289,192,987,0.19686648501362397,0.1307901907356948,0.6723433242506812,0.31087074782181434,26984,28234,52536,0.2504222581064276,0.2620227555357574,0.487554986357815,254362,170801,523891,418598
00180GCF_000320505.1_ASM32050v2_CDS.fna,1760,97,0.055113636363636365,154,366,1143,0.0926037282020445,0.2200841852074564,0.6873120865904991,0.32464274475917426,40473,23647,57695,0.33224972294052457,0.19412223453597668,0.47362804252349877,304352,215614,581657,500033
00181GCF_000327485.1_ASM32748v1_CDS.fna,2877,136,0.04727146332985749,1478,258,1005,0.5392192630426852,0.09412623130244437,0.3666545056548705,0.5638637426068576,40311,4342,11380,0.7194153445291168,0.07749005050595185,0.20309460496493137,690863,696270,562943,509974
00182GCF_000327505.1_ASM32750v1_CDS.fna,1501,40,0.02664890073284477,747,201,513,0.5112936344969199,0.1375770020533881,0.351129363449692,0.44691045621136094,31886,11482,20789,0.4969995479838521,0.17896722103589632,0.32403323098025155,350971,257633,415379,337820
00183GCF_000328285.1_Haloferax_sp._BAB2207_V.1_CDS.fna,4633,1185,0.25577379667601985,2083,613,752,0.6041183294663574,0.17778422273781902,0.21809744779582366,0.6684289213526265,26110,3635,3444,0.786706438880352,0.10952423995902257,0.10376932116062551,1033172,1105719,570970,490017
00184GCF_000328665.1_ASM32866v1_CDS.fna,2583,71,0.02748741773132017,1204,237,1071,0.47929936305732485,0.09434713375796179,0.4263535031847134,0.43259552486365693,54571,23613,37180,0.4730331819285046,0.20468256995249817,0.32228424811899725,558465,462874,722912,616705
00185GCF_000328685.1_ASM32868v1_CDS.fna,4221,175,0.04145936981757877,2133,1188,725,0.5271873455264459,0.29362333168561544,0.1791893227879387,0.6594224947174416,32717,5025,4595,0.7727755863665352,0.11869050712143042,0.10853390651203439,1216263,1206690,672876,578527
00186GCF_000328925.1_NAR_CDS.fna,4063,188,0.04627122815653458,915,994,1966,0.2361290322580645,0.25651612903225807,0.5073548387096775,0.34274623127244214,82383,42916,62843,0.43787671014446533,0.22810430419576702,0.3340189856597676,587671,475292,1143750,894599
00187GCF_000328945.1_NSJ_CDS.fna,1927,78,0.040477426050856254,437,487,925,0.23634396971335858,0.2633856138453218,0.5002704164413196,0.3469862505743482,39635,20041,28935,0.4472920969179899,0.2261683086749952,0.3265395944070149,284935,231604,545873,426232
00188GCF_000334895.1_ASM33489v1_CDS.fna,3432,194,0.05652680652680653,2123,739,376,0.6556516368128474,0.2282273008029648,0.11612106238418778,0.6679193352922344,27256,3003,1649,0.8542058417951611,0.09411432869499813,0.05167982950984079,1000711,991669,529841,460744
00189GCF_000336615.1_ASM33661v1_CDS.fna,4188,190,0.04536771728748806,2005,991,1002,0.5015007503751876,0.24787393696848425,0.25062531265632815,0.6345254234948159,41313,7998,6133,0.7451302214847414,0.1442536613519948,0.11061611716326383,1149681,1148348,722726,600895
00190GCF_000336635.1_ASM33663v1_CDS.fna,4278,205,0.04791958859280038,2061,984,1028,0.5060152221949423,0.24159096489074391,0.2523938129143138,0.6249663430533148,46833,8845,7207,0.7447403991412896,0.14065357398425699,0.11460602687445337,1156081,1146440,749186,632525
00191GCF_000336655.1_ASM33665v1_CDS.fna,4220,200,0.04739336492890995,2256,883,881,0.5611940298507463,0.21965174129353235,0.2191542288557214,0.6641789841613785,31854,4452,3873,0.7928022101097588,0.11080415142238483,0.09639363846785634,1242330,1229436,683720,566050
00192GCF_000336675.1_ASM33667v1_CDS.fna,3444,159,0.046167247386759584,1927,830,528,0.5866057838660579,0.2526636225266362,0.16073059360730593,0.6657104887741006,25895,4540,2696,0.7815942772629864,0.13703178292233859,0.08137393981467508,964853,984796,521551,457474
00193GCF_000336695.1_ASM33669v1_CDS.fna,3121,290,0.09291893623838514,1679,656,496,0.5930766513599435,0.23172024019780996,0.17520310844224657,0.6501317292188319,25370,3009,2237,0.8286516853932584,0.098281944081526,0.07306637052521557,836859,854984,487524,422941
00194GCF_000336715.1_ASM33671v1_CDS.fna,4199,372,0.08859252202905454,2236,868,723,0.5842696629213483,0.2268095113666057,0.188920825712046,0.631659350090961,38817,6114,4682,0.7823957430512164,0.1232338298429847,0.09437042710579889,1070661,1082763,677993,577737
00195GCF_000336735.1_ASM33673v1_CDS.fna,3625,152,0.041931034482758624,2098,634,741,0.6040886841347538,0.1825511085516844,0.21336020731356176,0.6732395726076056,24441,3402,3119,0.7893869905044893,0.1098766229571733,0.10073638653833732,1019214,1100536,553325,475507
00196GCF_000336755.1_ASM33675v1_CDS.fna,3887,159,0.04090558271160278,1862,718,1148,0.49946351931330474,0.19259656652360516,0.30793991416309013,0.6236697278291871,34941,5873,5343,0.7570032714431181,0.12723963862469398,0.11575708993218797,1032366,1100277,696538,590326
00197GCF_000336775.1_ASM33677v1_CDS.fna,3972,167,0.04204431017119839,2287,718,800,0.6010512483574244,0.18869908015768724,0.2102496714848883,0.6695840041440987,27453,4075,3692,0.7794718909710392,0.11570130607609314,0.10482680295286768,1129342,1218024,623715,534627
00198GCF_000336795.1_ASM33679v1_CDS.fna,3627,162,0.04466501240694789,2106,618,741,0.6077922077922078,0.17835497835497835,0.21385281385281385,0.673926333730254,24248,3223,2994,0.7959297554570819,0.1057935335631052,0.0982767109798129,1014046,1095861,547928,472933
00199GCF_000336815.1_ASM33681v1_CDS.fna,3937,193,0.04902209804419609,2250,689,805,0.6009615384615384,0.1840277777777778,0.21501068376068377,0.6683072695680284,27532,3969,3778,0.7804076079253948,0.11250318886589757,0.10708920320870773,1116144,1199260,616847,532329
00200GCF_000336835.1_ASM33683v1_CDS.fna,3567,155,0.04345388281469022,2093,628,691,0.6134232121922626,0.18405627198124266,0.20252051582649472,0.6766136495361669,23554,3091,2897,0.7973055311082526,0.10463069528129443,0.09806377361045292,1015628,1097362,540857,469043
00201GCF_000336855.1_ASM33685v1_CDS.fna,3584,165,0.04603794642857143,2095,629,695,0.6127522667446622,0.18397192161450718,0.20327581164083064,0.6765979185674854,23607,3072,2912,0.7977763509175086,0.10381534926159981,0.09840829982089148,1017117,1099307,541863,469751
00202GCF_000336875.1_ASM33687v1_CDS.fna,3607,228,0.06321042417521486,2086,701,592,0.6173424089967446,0.2074578277596922,0.17519976324356318,0.6749242347994319,31422,4528,4054,0.7854714528547145,0.1131886811318868,0.10133986601339866,1066011,1046323,550245,467156
00203GCF_000336895.1_ASM33689v1_CDS.fna,4101,149,0.03633260180443794,1965,983,1004,0.4972165991902834,0.2487348178137652,0.2540485829959514,0.6244427500802889,45145,8916,6909,0.740446121043136,0.14623585369854025,0.11331802525832377,1119039,1105311,724279,613507
00204GCF_000336915.1_ASM33691v1_CDS.fna,3486,182,0.05220883534136546,2097,658,549,0.6346852300242131,0.19915254237288135,0.16616222760290558,0.6496995734253374,31181,4133,2827,0.8175192050549278,0.10836108125114706,0.07411971369392517,974228,970265,561188,487230
00205GCF_000336935.1_ASM33693v1_CDS.fna,4188,323,0.07712511938872971,2436,801,628,0.6302716688227684,0.2072445019404916,0.16248382923673999,0.6452430064382562,38623,5208,3556,0.8150547618545171,0.10990356004811447,0.07504167809736847,1146414,1149329,677706,584502
00206GCF_000336955.1_ASM33695v1_CDS.fna,3647,149,0.040855497669317245,1724,704,1070,0.4928530588907947,0.20125786163522014,0.30588907947398514,0.6322978931286308,29517,5008,4396,0.7583823642763546,0.12867089745895532,0.11294673826469001,981301,1050759,639236,542474
00207GCF_000336975.1_ASM33697v1_CDS.fna,3550,161,0.045352112676056336,2081,620,688,0.6140454411330776,0.1829448214812629,0.2030097373856595,0.6768622112014804,23361,3023,2861,0.7988032142246538,0.1033680971106172,0.09782868866472902,1011068,1092946,537857,466611
00208GCF_000336995.1_ASM33699v1_CDS.fna,2988,126,0.04216867469879518,1670,655,537,0.583508036338225,0.22886093640810623,0.18763102725366876,0.6819201041060707,23856,3010,2578,0.8102160032604265,0.10222795815785898,0.08755603858171444,920514,909362,459511,394030
